ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Nordeste,BA,2917300,Interior,Municipal,Urbana,278.256149,247.536027,Feminino,Não quero declarar,Novembro,2002,"Sim, um",Não sei,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,237.525295,244.33485,Feminino,Amarela,Março,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,ES,3204054,Interior,Estadual,Urbana,294.324679,300.030437,Feminino,Parda,Maio,2003,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,CE,2304400,Capital,Municipal,Urbana,318.601074,315.464768,Feminino,Parda,Maio,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2204550,Interior,Municipal,Urbana,238.244319,232.756922,Masculino,Branca,Março,2003,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3504107,Interior,Estadual,Urbana,283.418177,272.807464,Feminino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3509502,Interior,Estadual,Urbana,279.490075,271.30927,Masculino,Branca,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3509304,Interior,Municipal,Urbana,256.013471,230.453152,Feminino,Parda,Julho,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5208707,Capital,Municipal,Urbana,261.209822,238.818948,Masculino,Parda,Novembro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,PA,1505908,Interior,Municipal,Urbana,246.395878,173.782915,Feminino,Parda,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,CE,2305233,Interior,Municipal,Urbana,247.514989,231.967834,Masculino,Parda,Dezembro,2000,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3524709,Interior,Municipal,Urbana,315.345827,361.382886,Masculino,Branca,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2211001,Capital,Estadual,Urbana,208.279314,208.196939,Masculino,Não quero declarar,Maio,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Nordeste,MA,2111763,Interior,Municipal,Urbana,274.81072,211.689035,Masculino,Não quero declarar,Maio,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,ES,3205200,Interior,Municipal,Urbana,187.753235,208.028367,Feminino, ,Dezembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,RO,1100700,Interior,Municipal,Rural,227.295284,231.371575,Masculino,Branca,Setembro,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Nunca estudou,Menos de 1 hora,Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Norte,PA,1505536,Interior,Municipal,Urbana,276.046685,269.75373,Feminino,Parda,Outubro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,RS,4300604,Interior,Estadual,Urbana,265.744446,240.524334,Feminino,Parda,Janeiro,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611533,Interior,Municipal,Rural,296.122376,278.144398,Feminino,Parda,Janeiro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,SC,4210100,Interior,Estadual,Urbana,210.650092,243.509152,Masculino,Não quero declarar,Abril,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente trabalhar
2017,Sudeste,MG,3157807,Interior,Estadual,Urbana,217.834322,222.198526,Masculino,Parda,Julho,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Municipal,Urbana,210.264218,221.22231,Feminino,Parda,Agosto,2002,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,BA,2924405,Interior,Municipal,Rural,250.796736,324.64933,Feminino,Branca,Agosto,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental", ,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PB,2516706,Interior,Estadual,Urbana,277.063598,305.656782,Masculino,Parda,Novembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Completou a Faculdade,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,PR,4127007,Interior,Estadual,Rural,341.44741,285.742793,Masculino,Branca,Março,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,SP,3533601,Interior,Municipal,Urbana,269.800089,298.30722,Masculino,Parda,Julho,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Ainda não sei
2017,Nordeste,PE,2601706,Interior,Municipal,Rural,170.713905,197.870607,Feminino,Parda,Julho,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Nordeste,MA,2112209,Interior,Municipal,Urbana,177.276516,211.363742,Masculino,Parda,Novembro,2000,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,CE,2304400,Capital,Estadual,Urbana,284.189814,240.694974,Feminino,Branca,Junho,2003,Não tem, ,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Federal,Urbana,303.006291,334.695976,Masculino,Branca,Março,2003,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5213087,Interior,Municipal,Urbana,276.783393,267.259032,Masculino,Indígena,Outubro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sul,RS,4313060,Interior,Estadual,Urbana,285.435916,190.622043,Feminino, ,Outubro,2002,"Sim, um",Nunca estudou,Nunca estudou,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4109401,Interior,Estadual,Urbana,273.598666,258.382213,Feminino,Branca,Fevereiro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2703205,Interior,Municipal,Urbana,254.425901,282.272047,Masculino,Parda,Novembro,2000,Não tem,Nunca estudou,Nunca estudou,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PB,2512804,Interior,Municipal,Urbana,290.583785,350.219567,Masculino,Parda,Agosto,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,AL,2708105,Interior,Municipal,Urbana,222.315505,176.842516,Feminino,Parda,Outubro,2000,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,PR,4101655,Interior,Estadual,Rural,267.914299,222.021459,Masculino,Preta,Outubro,2002,Não tem,Nunca estudou,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,CE,2304400,Capital,Estadual,Urbana,241.075291,241.263175,Masculino,Parda,Maio,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,PA,1503457,Interior,Municipal,Rural,263.138806,199.651113,Feminino,Preta,Setembro,2001,Não tem,Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,CE,2300754,Interior,Municipal,Rural,260.167951,261.577074,Masculino,Parda,Março,2003,Não tem,Nunca estudou,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2306553,Interior,Estadual,Rural,171.227761,191.772699, ,Parda,Janeiro,2003,Não tem,Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio", ,Mais de 3 horas,Não,Somente continuar estudando
2017,Norte,RR,1400100,Capital,Estadual,Urbana,292.720085,317.832423,Masculino,Parda,Dezembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,287.662019,309.319071,Masculino,Branca,Julho,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303906,Interior,Municipal,Urbana,257.426506,236.188767,Feminino,Branca,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5208707,Capital,Municipal,Urbana,221.269393,264.577598,Masculino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sudeste,ES,3205002,Interior,Municipal,Urbana,279.020129,195.128027,Feminino,Indígena,Junho,2001,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2911907,Interior,Municipal,Urbana,238.862191,203.135162,Feminino,Preta,Maio,2002,"Sim, um",Não sei,Nunca estudou,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,285.166785,275.946041,Feminino, ,Junho,2002,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2103000,Interior,Municipal,Rural,195.136627,204.852677,Feminino,Parda,Agosto,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Nunca estudou,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,MA,2111409,Interior,Municipal,Urbana,182.160157,177.907377,Masculino,Parda,Maio,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Menos de 1 hora,Sim,Somente continuar estudando
2017,Sudeste,MG,3124203,Interior,Estadual,Rural,233.48607,140.147023,Feminino,Branca,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PI,2202901,Interior,Municipal,Urbana,219.803469,245.564425,Masculino,Não quero declarar,Maio,2000,Não tem,Nunca estudou,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Ainda não sei
2017,Sudeste,SP,3557006,Interior,Estadual,Urbana,179.48868,200.135029,Masculino,Preta,Junho,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3509502,Interior,Estadual,Urbana,241.323928,191.396879,Feminino,Branca,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,SC,4208401,Interior,Estadual,Rural,245.534052,252.842556,Feminino,Não quero declarar,Outubro,2002,"Sim, dois",Completou a Faculdade,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Centro-Oeste,MT,5104542,Interior,Estadual,Urbana,286.562906,247.989929,Feminino,Branca,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Completou a Faculdade,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2205276,Interior,Municipal,Urbana,220.368065,228.272457,Feminino,Parda,Abril,2001,Não tem,Completou a Faculdade, , , , , 
2017,Norte,RO,1101476,Interior,Estadual,Rural,167.643662,217.617926,Masculino,Branca,Novembro,2001,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal, , , , 
2017,Centro-Oeste,MT,5103403,Capital,Estadual,Urbana,272.594535,251.811175,Masculino,Branca,Dezembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal, ,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,204.864352,170.480852,Feminino,Preta,Setembro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não, 
2017,Nordeste,BA,2905107,Interior,Municipal,Urbana,256.391412,195.021384,Feminino, ,Dezembro,1999,Não tem,Não sei,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,224.008525,227.172328,Feminino,Parda,Maio,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2613701,Interior,Municipal,Urbana,261.812709,238.187812,Feminino,Parda,Maio,2003,"Sim, três",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,CE,2304400,Capital,Estadual,Urbana,255.022341,251.826937,Feminino,Preta,Maio,2005 ou depois,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3103504,Interior,Estadual,Urbana,223.82275,276.676722,Masculino,Branca,Abril,2002,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Sim,Somente continuar estudando
2017,Sul,PR,4125605,Interior,Estadual,Urbana,263.848188,290.918702,Masculino,Parda,Agosto,2003,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Municipal,Urbana,193.700509,235.59614,Masculino,Parda,Junho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
